Nom gare;Code Gare;Type jour;Year;Date de comptage;Ligne;Tranche horaire;Montants
CHAPONVAL;87276162;Samedi;2018.0;2018-10-13;H;Après 20h;4
SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE;87381426;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;49
SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE;87381426;Dimanche;2016.0;2016-11-20;J;Avant 6h;3
MONTGEROULT COURCELLES;87381160;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;4
PARIS SAINT-LAZARE;87384008;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;6841
MONTGEROULT COURCELLES;87381160;Dimanche;2016.0;2016-11-20;J;Après 20h;2
MANTES LA JOLIE;87381509;Dimanche;2016.0;2016-11-20;J;Après 20h;257
LES MUREAUX;87386680;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;722
MAURECOURT;87381483;Dimanche;2016.0;2016-11-20;J;Avant 6h;5
OSNY;87381145;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;76
L'ISLE ADAM PARMAIN;87276527;Dimanche;2018.0;2018-10-14;H;Avant 6h;8
SAINT-LEU D'ESSERENT;87276402;Samedi;2018.0;2018-10-13;H;Avant 6h;1
MERY SUR OISE;87276667;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;148
PRECY SUR OISE;87276410;Samedi;2018.0;2018-10-13;H;De 6h à 10h;11
SAINT-DENIS;87271015;Samedi;2018.0;2018-10-13;H;De 10h à 16h;6290
PERSAN BEAUMONT;87276469;Dimanche;2018.0;2018-10-14;H;Avant 6h;108
MERY SUR OISE;87276667;Dimanche;2018.0;2018-10-14;H;Avant 6h;7
GROSLAY;87276360;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;354
PONTOISE;87276139;Samedi;2018.0;2018-10-13;H;De 6h à 10h;582
GROSLAY;87276360;Dimanche;2018.0;2018-10-14;H;Après 20h;87
CHAMP DE COURSES D'ENGHIEN;87276030;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;444
CHAMP DE COURSES D'ENGHIEN;87276030;Dimanche;2018.0;2018-10-14;H;De 6h à 10h;218
BOUFFEMONT MOISSELLES;87276485;Dimanche;2018.0;2018-10-14;H;De 10h à 16h;278
BOUFFEMONT MOISSELLES;87276485;Dimanche;2018.0;2018-10-14;H;De 6h à 10h;97
CHAMPAGNE SUR OISE;87276519;Dimanche;2018.0;2018-10-14;H;Après 20h;13
CHAPONVAL;87276162;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;15
CERNAY;87276063;Dimanche;2018.0;2018-10-14;H;De 10h à 16h;342
EPLUCHES;87276147;Samedi;2018.0;2018-10-13;H;De 6h à 10h;13
CERNAY;87276063;Dimanche;2018.0;2018-10-14;H;Après 20h;72
CERNAY;87276063;Dimanche;2018.0;2018-10-14;H;Avant 6h;13
VERNOUILLET VERNEUIL;87386656;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;228
VILLENNES SUR SEINE;87386649;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;59
VAUX SUR SEINE;87381814;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;19
BOISSY L'AILLERIE;87381152;JOB;2018.0;2018-01-23;J;De 16h à 20h;56
ARGENTEUIL;87381848;JOB;2018.0;2018-10-11;J;De 16h à 20h;2452
ARGENTEUIL;87381848;JOB;2018.0;2018-01-23;J;De 6h à 10h;1560
ANDRESY;87381491;JOB;2018.0;2018-01-23;J;Avant 6h;11
CHARS;87381194;JOB;2018.0;2018-01-23;J;Avant 6h;4
LA BARRE ORMESSON;87271171;Samedi;2018.0;2018-10-13;H;De 6h à 10h;601
L'ISLE ADAM PARMAIN;87276527;Samedi;2018.0;2018-10-13;H;Avant 6h;15
EPLUCHES;87276147;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;18
CHAPONVAL;87276162;Dimanche;2018.0;2018-10-14;H;De 6h à 10h;4
GROSLAY;87276360;Dimanche;2018.0;2018-10-14;H;De 10h à 16h;501
CHAPONVAL;87276162;Samedi;2018.0;2018-10-13;H;De 6h à 10h;6
DOMONT;87276436;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;353
CREIL;87276006;Samedi;2018.0;2018-10-13;H;De 16h à 20h;154
DOMONT;87276436;Samedi;2018.0;2018-10-13;H;Après 20h;192
CREIL;87276006;Samedi;2018.0;2018-10-13;H;Avant 6h;8
CONFLANS SAINTE-HONORINE;87381897;JOB;2018.0;2018-01-30;J;De 16h à 20h;1207
CORMEILLES EN PARISIS;87381863;JOB;2018.0;2018-01-23;J;De 6h à 10h;126
CONFLANS SAINTE-HONORINE;87381897;JOB;2018.0;2018-01-23;J;Avant 6h;209
CHAUMONT EN VEXIN;87381228;JOB;2018.0;2018-01-23;J;De 6h à 10h;291
CORMEILLES EN PARISIS;87381863;JOB;2018.0;2018-01-23;J;Avant 6h;85
EPONE MEZIERES;87386763;JOB;2016.0;2016-11-22;J;De 16h à 20h;230
ISSOU PORCHEVILLE;87381574;JOB;2018.0;2018-01-23;J;Après 20h;14
CHAUMONT EN VEXIN;87381228;JOB;2018.0;2018-01-23;J;Avant 6h;16
GARGENVILLE;87381566;JOB;2018.0;2018-01-23;J;Avant 6h;21
SAINT-OUEN L'AUMONE;87276105;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;316
SAINT-OUEN L'AUMONE;87276105;Samedi;2018.0;2018-10-13;H;De 16h à 20h;398
SAINT-LEU D'ESSERENT;87276402;Dimanche;2018.0;2018-10-14;H;Après 20h;2
SAINT-OUEN L'AUMONE;87276105;Dimanche;2018.0;2018-10-14;H;Après 20h;120
SAINT-LEU LA FORET;87276600;Dimanche;2018.0;2018-10-14;H;Avant 6h;6
ISSOU PORCHEVILLE;87381574;JOB;2018.0;2018-01-23;J;De 10h à 16h;146
PIERRELAYE;87276097;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;151
PIERRELAYE;87276097;Dimanche;2018.0;2018-10-14;H;De 6h à 10h;107
SAINT-DENIS;87271015;Dimanche;2018.0;2018-10-14;H;Après 20h;2110
SAINT-DENIS;87271015;Dimanche;2018.0;2018-10-14;H;Avant 6h;255
MONTIGNY BEAUCHAMP;87276089;Samedi;2018.0;2018-10-13;H;De 10h à 16h;1079
BOUFFEMONT MOISSELLES;87276485;Dimanche;2018.0;2018-10-14;H;Avant 6h;12
ERMONT HALTE;87276584;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;145
BESSANCOURT;87276642;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;112
BESSANCOURT;87276642;Dimanche;2018.0;2018-10-14;H;De 10h à 16h;183
ERMONT EAUBONNE;87276055;Dimanche;2018.0;2018-10-14;H;Avant 6h;45
ERMONT HALTE;87276584;Dimanche;2018.0;2018-10-14;H;Après 20h;43
BUNO GIRONVILLE;87681510;Samedi;2015.0;2015-11-07;D;De 10h à 16h;31
MOULIN GALANT;87681403;Samedi;2015.0;2015-11-07;D;De 16h à 20h;204
MOULIN GALANT;87681403;Samedi;2015.0;2015-11-07;D;Après 20h;63
RIS ORANGIS;87681338;JOB;2015.0;2015-11-03;D;De 16h à 20h;461
BOUTIGNY;87681478;Samedi;2015.0;2015-11-07;D;De 6h à 10h;39
BALLANCOURT;87681437;Samedi;2015.0;2015-11-07;D;Après 20h;14
LOUVRES;87276253;JOB;2015.0;2015-11-03;D;De 6h à 10h;2151
CESSON;87682161;Samedi;2015.0;2015-11-07;D;Après 20h;91
LOUVRES;87276253;JOB;2015.0;2015-11-03;D;Après 20h;75
MAISSE;87681486;JOB;2015.0;2015-11-03;D;Avant 6h;11
EVRY COURCOURONNES CENTRE;87681387;JOB;2015.0;2015-11-03;D;Avant 6h;460
CHATELET LES HALLES;87157578;JOB;2015.0;2015-11-03;D;Avant 6h;260
GOUSSAINVILLE;87276246;JOB;2015.0;2015-11-03;D;De 6h à 10h;3550
SARCELLES SAINT-BRICE;87276386;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;1041
SAINT-OUEN L'AUMONE;87276105;JOB;2018.0;2018-10-11;H;De 6h à 10h;984
LA BARRE ORMESSON;87271171;JOB;2018.0;2018-10-11;H;Après 20h;253
VALMONDOIS;87276535;Dimanche;2018.0;2018-10-14;H;De 10h à 16h;383
VIARMES;87276568;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;98
VIARMES;87276568;Dimanche;2018.0;2018-10-14;H;De 10h à 16h;76
VILLAINES;87272021;Dimanche;2018.0;2018-10-14;H;Après 20h;3
FREPILLON;87276659;JOB;2018.0;2018-10-11;H;De 6h à 10h;404
TAVERNY;87276634;JOB;2018.0;2018-10-11;H;De 10h à 16h;669
LUZARCHES;87276576;JOB;2018.0;2018-10-11;H;Avant 6h;33
SARCELLES SAINT-BRICE;87276386;Dimanche;2018.0;2018-10-14;H;De 10h à 16h;1469
PERSAN BEAUMONT;87276469;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;771
PRESLES COURCELLES;87276501;Dimanche;2018.0;2018-10-14;H;Après 20h;9
AUVERS SUR OISE;87276543;Samedi;2018.0;2018-10-13;H;De 10h à 16h;47
PERSAN BEAUMONT;87276469;Dimanche;2018.0;2018-10-14;H;Après 20h;216
SAINT-DENIS;87271015;Dimanche;2018.0;2018-10-14;H;De 6h à 10h;1782
PIERRELAYE;87276097;Dimanche;2018.0;2018-10-14;H;De 10h à 16h;283
PARIS NORD;87271031;Dimanche;2018.0;2018-10-14;H;Après 20h;8382
PONTOISE;87276139;Dimanche;2018.0;2018-10-14;H;Avant 6h;45
EPINAY VILLETANEUSE;87271122;JOB;2018.0;2018-10-11;H;De 16h à 20h;5343
L'ISLE ADAM PARMAIN;87276527;JOB;2018.0;2018-10-11;H;De 6h à 10h;698
MONTIGNY BEAUCHAMP;87276089;JOB;2018.0;2018-10-11;H;De 16h à 20h;1082
CHAMPAGNE SUR OISE;87276519;JOB;2018.0;2018-10-11;H;De 16h à 20h;105
PRECY SUR OISE;87276410;JOB;2018.0;2018-10-11;H;De 16h à 20h;24
BORAN SUR OISE;87276444;JOB;2018.0;2018-10-11;H;Avant 6h;1
LUZARCHES;87276576;JOB;2018.0;2018-10-11;H;De 10h à 16h;242
CHAPONVAL;87276162;JOB;2018.0;2018-10-11;H;Après 20h;3
CREIL;87276006;JOB;2018.0;2018-10-11;H;De 6h à 10h;151
GROSLAY;87276360;JOB;2018.0;2018-10-11;H;Avant 6h;71
BOUFFEMONT MOISSELLES;87276485;JOB;2018.0;2018-10-11;H;De 6h à 10h;1143
CHAMPAGNE SUR OISE;87276519;JOB;2018.0;2018-10-11;H;De 10h à 16h;102
BOUFFEMONT MOISSELLES;87276485;JOB;2018.0;2018-10-11;H;Avant 6h;37
BORAN SUR OISE;87276444;JOB;2018.0;2018-10-11;H;De 16h à 20h;12
BRUYERES SUR OISE;87276451;JOB;2018.0;2018-10-11;H;Avant 6h;1
AUVERS SUR OISE;87276543;JOB;2018.0;2018-10-11;H;Après 20h;7
FREPILLON;87276659;JOB;2018.0;2018-10-11;H;De 10h à 16h;107
PIERRELAYE;87276097;JOB;2018.0;2018-10-11;H;Après 20h;62
DOMONT;87276436;JOB;2018.0;2018-10-11;H;De 16h à 20h;1092
FREPILLON;87276659;JOB;2018.0;2018-10-11;H;Après 20h;25
MONTIGNY BEAUCHAMP;87276089;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;505
LA BARRE ORMESSON;87271171;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;634
MONTIGNY BEAUCHAMP;87276089;Dimanche;2018.0;2018-10-14;H;De 6h à 10h;254
BRUYERES SUR OISE;87276451;Samedi;2018.0;2018-10-13;H;De 10h à 16h;41
L'ISLE ADAM PARMAIN;87276527;Dimanche;2018.0;2018-10-14;H;Après 20h;65
LUZARCHES;87276576;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;162
LES CLAIRIERES DE VERNEUIL;87386664;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;36
PARIS SAINT-LAZARE;87384008;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;8939
PARIS SAINT-LAZARE;87384008;Dimanche;2018.0;2018-10-14;J;De 16h à 20h;6621
MEULAN HARDRICOURT;87381830;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;104
LIANCOURT SAINT PIERRE;87381210;Dimanche;2016.0;2016-11-20;J;Après 20h;0
MEULAN HARDRICOURT;87381830;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;35
PARIS SAINT-LAZARE;87384008;Dimanche;2016.0;2016-11-20;J;Après 20h;4293
MEULAN HARDRICOURT;87381830;Dimanche;2016.0;2016-11-20;J;Après 20h;24
MAURECOURT;87381483;Dimanche;2016.0;2016-11-20;J;Après 20h;15
LIMAY;87381582;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;100
AUBERGENVILLE ELISABETHVILLE;87386730;JOB;2016.0;2016-11-22;J;De 6h à 10h;1315
ERMONT EAUBONNE;87276055;Dimanche;2018.0;2018-10-14;J;De 16h à 20h;1708
ERAGNY NEUVILLE;87381418;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;76
ERMONT EAUBONNE;87276055;Dimanche;2018.0;2018-10-14;J;Avant 6h;43
GARGENVILLE;87381566;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;14
HERBLAY;87381889;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;773
GISORS;87381244;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;27
GISORS;87381244;Dimanche;2016.0;2016-11-20;J;Après 20h;15
ARGENTEUIL;87381848;JOB;2018.0;2018-01-23;J;Avant 6h;212
HOUILLES CARRIERES SUR SEINE;87386409;Dimanche;2016.0;2016-11-20;J;Après 20h;230
ISSOU PORCHEVILLE;87381574;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;53
ISSOU PORCHEVILLE;87381574;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;18
LA FRETTE MONTIGNY;87381871;Dimanche;2016.0;2016-11-20;J;Après 20h;18
VERNOUILLET VERNEUIL;87386656;Dimanche;2016.0;2016-11-20;J;Avant 6h;14
VAUX SUR SEINE;87381814;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;96
LE STADE;87381095;Dimanche;2018.0;2018-10-14;J;De 16h à 20h;394
JUZIERS;87381558;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;11
JUZIERS;87381558;Dimanche;2016.0;2016-11-20;J;Après 20h;5
US;87381178;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;22
CONFLANS SAINTE-HONORINE;87381897;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;341
CONFLANS FIN D'OISE;87381459;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;77
CORMEILLES EN PARISIS;87381863;Dimanche;2016.0;2016-11-20;J;Après 20h;120
EPONE MEZIERES;87386763;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;56
BOISSY L'AILLERIE;87381152;JOB;2018.0;2018-01-23;J;De 10h à 16h;63
EPONE MEZIERES;87386763;Dimanche;2016.0;2016-11-20;J;Après 20h;34
CHARS;87381194;JOB;2018.0;2018-01-23;J;De 6h à 10h;269
AUBERGENVILLE ELISABETHVILLE;87386730;Samedi;2016.0;2016-11-19;J;De 10h à 16h;454
AUBERGENVILLE ELISABETHVILLE;87386730;Samedi;2016.0;2016-11-19;J;Avant 6h;87
CHANTELOUP LES VIGNES;87381475;Samedi;2016.0;2016-11-19;J;Avant 6h;34
CHAUMONT EN VEXIN;87381228;Samedi;2016.0;2016-11-19;J;Après 20h;0
ASNIERES SUR SEINE;87381137;Samedi;2018.0;2018-10-13;J;Avant 6h;41
ARGENTEUIL;87381848;Samedi;2018.0;2018-10-13;J;De 6h à 10h;1314
SAINT-QUENTIN EN YVELINES;87393843;Samedi;2018.0;2018-10-20;N;De 16h à 20h;1342
SAINT-QUENTIN EN YVELINES;87393843;Samedi;2018.0;2018-10-20;N;De 10h à 16h;1459
TACOIGNIERES RICHEBOURG;87393454;Samedi;2018.0;2018-10-20;N;De 16h à 20h;29
VERSAILLES CHANTIERS;87393009;Samedi;2018.0;2018-10-20;N;De 10h à 16h;3865
MONTFORT L'AMAURY MERE;87393892;Samedi;2018.0;2018-10-20;N;Après 20h;22
PLAISIR LES CLAYES;87393629;Samedi;2018.0;2018-10-20;N;De 10h à 16h;481
SEVRES RIVE GAUCHE;87393124;Samedi;2018.0;2018-10-20;N;Avant 6h;5
TRAPPES;87393835;Samedi;2018.0;2018-10-20;N;De 10h à 16h;1027
SAINT-CYR;87393223;Samedi;2018.0;2018-10-20;N;Après 20h;280
RAMBOUILLET;87393314;Samedi;2018.0;2018-10-20;N;Avant 6h;83
TACOIGNIERES RICHEBOURG;87393454;JOB;2018.0;2018-10-16;N;Avant 6h;14
PLAISIR LES CLAYES;87393629;JOB;2018.0;2018-10-16;N;De 6h à 10h;732
ORGERUS BEHOUST;87393447;JOB;2018.0;2018-10-16;N;De 16h à 20h;46
SEVRES RIVE GAUCHE;87393124;JOB;2018.0;2018-10-16;N;Avant 6h;15
NEZEL AULNAY;87381731;JOB;2018.0;2018-10-16;N;De 6h à 10h;92
ORGERUS BEHOUST;87393447;JOB;2018.0;2018-10-16;N;Avant 6h;11
TRAPPES;87393835;JOB;2018.0;2018-10-16;N;De 10h à 16h;1165
SAINT-CYR;87393223;JOB;2018.0;2018-10-16;N;Avant 6h;62
TRAPPES;87393835;JOB;2018.0;2018-10-16;N;Après 20h;219
GARANCIERES LA QUEUE;87393439;JOB;2018.0;2018-10-16;N;De 16h à 20h;96
CHAVILLE RIVE GAUCHE;87393207;JOB;2018.0;2018-10-16;N;De 16h à 20h;331
MANTES LA JOLIE;87381509;JOB;2018.0;2018-10-16;N;De 6h à 10h;675
PLAISIR LES CLAYES;87393629;JOB;2018.0;2018-10-16;N;Avant 6h;46
CLAMART;87391565;JOB;2018.0;2018-10-16;N;De 16h à 20h;908
CLAMART;87391565;JOB;2018.0;2018-10-16;N;De 10h à 16h;809
CLAMART;87391565;JOB;2018.0;2018-10-16;N;De 6h à 10h;2151
DREUX;87393488;JOB;2018.0;2018-10-16;N;De 10h à 16h;255
HOUDAN;87393462;JOB;2018.0;2018-10-16;N;Après 20h;32
VILLEPREUX LES CLAYES;87393413;Dimanche;2018.0;2018-10-14;N;De 10h à 16h;402
VIROFLAY RIVE GAUCHE;87393215;Dimanche;2018.0;2018-10-14;N;De 16h à 20h;422
VIROFLAY RIVE GAUCHE;87393215;Dimanche;2018.0;2018-10-14;N;De 6h à 10h;235
VILLEPREUX LES CLAYES;87393413;Dimanche;2018.0;2018-10-14;N;Après 20h;93
VIROFLAY RIVE GAUCHE;87393215;Dimanche;2018.0;2018-10-14;N;Après 20h;155
TACOIGNIERES RICHEBOURG;87393454;JOB;2018.0;2018-10-16;N;Après 20h;1
VANVES MALAKOFF;87391532;JOB;2018.0;2018-10-16;N;De 6h à 10h;826
BELLEVUE;87393116;JOB;2018.0;2018-10-16;N;De 16h à 20h;929
BEYNES;87393363;JOB;2018.0;2018-10-16;N;De 10h à 16h;62
BEYNES;87393363;JOB;2018.0;2018-10-16;N;Après 20h;9
MONTFORT L'AMAURY MERE;87393892;Dimanche;2018.0;2018-10-14;N;Après 20h;61
MAREIL SUR MAULDRE;87381715;Dimanche;2018.0;2018-10-14;N;De 10h à 16h;16
MARCHEZAIS BROUE;87393470;Dimanche;2018.0;2018-10-14;N;De 6h à 10h;4
ORGERUS BEHOUST;87393447;Dimanche;2018.0;2018-10-14;N;De 6h à 10h;11
NEZEL AULNAY;87381731;Dimanche;2018.0;2018-10-14;N;De 10h à 16h;31
NEZEL AULNAY;87381731;Dimanche;2018.0;2018-10-14;N;Après 20h;4
MEUDON;87393108;Samedi;2018.0;2018-10-20;N;De 16h à 20h;358
MEUDON;87393108;Dimanche;2018.0;2018-10-14;N;Après 20h;65
GARANCIERES LA QUEUE;87393439;Dimanche;2018.0;2018-10-14;N;De 16h à 20h;102
LES ESSARTS LE ROI;87393280;Dimanche;2018.0;2018-10-14;N;De 10h à 16h;220
FONTENAY LE FLEURY;87393405;Dimanche;2018.0;2018-10-14;N;De 16h à 20h;434
GARANCIERES LA QUEUE;87393439;Dimanche;2018.0;2018-10-14;N;Après 20h;18
PLAISIR LES CLAYES;87393629;Samedi;2018.0;2018-10-20;N;Après 20h;179
ORGERUS BEHOUST;87393447;Samedi;2018.0;2018-10-20;N;De 16h à 20h;57
EPONE MEZIERES;87386763;Dimanche;2018.0;2018-10-14;N;De 16h à 20h;52
LE PERRAY;87393298;Dimanche;2018.0;2018-10-14;N;De 6h à 10h;39
LA VERRIERE;87393256;Dimanche;2018.0;2018-10-14;N;Après 20h;249
LE PERRAY;87393298;Dimanche;2018.0;2018-10-14;N;Avant 6h;1
VILLIERS NEAUPHLE PONTCHARTRAIN;87393884;Samedi;2018.0;2018-10-20;N;De 6h à 10h;83
CHAVILLE RIVE GAUCHE;87393207;Dimanche;2018.0;2018-10-14;N;De 16h à 20h;364
VIROFLAY RIVE GAUCHE;87393215;Samedi;2018.0;2018-10-20;N;De 16h à 20h;663
VERSAILLES CHANTIERS;87393009;Samedi;2018.0;2018-10-20;N;Avant 6h;35
SEVRES RIVE GAUCHE;87393124;Samedi;2018.0;2018-10-20;N;Après 20h;195
BELLEVUE;87393116;Dimanche;2018.0;2018-10-14;N;De 16h à 20h;236
CLAMART;87391565;Dimanche;2018.0;2018-10-14;N;De 6h à 10h;160
BELLEVUE;87393116;Dimanche;2018.0;2018-10-14;N;Après 20h;76
NANTEUIL SAACY;87116558;Samedi;2015.0;2015-03-28;P;De 10h à 16h;185
MONTRY CONDE;87116400;Samedi;2015.0;2015-03-28;P;De 6h à 10h;16
NANTEUIL SAACY;87116558;Samedi;2015.0;2015-03-28;P;Après 20h;18
MORTCERF;87116244;Samedi;2015.0;2015-03-28;P;De 6h à 10h;11
MOUROUX;87116285;Samedi;2015.0;2015-03-28;P;De 10h à 16h;11
NANGIS;87116095;Samedi;2015.0;2015-03-28;P;De 10h à 16h;298
NANGIS;87116095;Samedi;2015.0;2015-03-28;P;De 6h à 10h;217
MOUROUX;87116285;Samedi;2015.0;2015-03-28;P;Après 20h;6
MORMANT;87116087;Samedi;2015.0;2015-03-28;P;Après 20h;26
GUERARD LA CELLE SUR MORIN;87116269;Samedi;2015.0;2015-03-28;P;De 6h à 10h;14
ISLES ARMENTIERES CONGIS;87116616;Samedi;2015.0;2015-03-28;P;De 6h à 10h;23
JOUY SUR MORIN CHAMPGOULIN;87430918;Samedi;2015.0;2015-03-28;P;Après 20h;0
MAREUIL SUR OURCQ;87116665;Samedi;2015.0;2015-03-28;P;De 10h à 16h;17
LAGNY THORIGNY;87116319;Samedi;2015.0;2015-03-28;P;De 16h à 20h;642
LIZY SUR OURCQ;87116632;Samedi;2015.0;2015-03-28;P;Après 20h;24
LONGUEVILLE;87116137;Samedi;2015.0;2015-03-28;P;De 6h à 10h;138
MONTRY CONDE;87116400;Samedi;2015.0;2015-03-28;P;Après 20h;10
LONGUEVILLE;87116137;Samedi;2015.0;2015-03-28;P;Après 20h;18
MEAUX;87116103;Samedi;2015.0;2015-03-28;P;De 10h à 16h;3000
COUILLY SAINT-GERMAIN QUINCY;87116731;Samedi;2015.0;2015-03-28;P;De 16h à 20h;24
COUILLY SAINT-GERMAIN QUINCY;87116731;Samedi;2015.0;2015-03-28;P;De 6h à 10h;15
COUILLY SAINT-GERMAIN QUINCY;87116731;Samedi;2015.0;2015-03-28;P;Après 20h;7
CHANGIS SAINT-JEAN;87116509;Samedi;2015.0;2015-03-28;P;De 6h à 10h;63
CRECY LA CHAPELLE;87116772;Samedi;2015.0;2015-03-28;P;De 6h à 10h;33
CROUY SUR OURCQ;87116640;Samedi;2015.0;2015-03-28;P;De 16h à 20h;23
CHEZY SUR MARNE;87116574;Samedi;2015.0;2015-03-28;P;De 6h à 10h;11
CHATEAU THIERRY;87116582;Samedi;2015.0;2015-03-28;P;De 6h à 10h;209
CHELLES GOURNAY;87116111;Samedi;2015.0;2015-03-28;P;Après 20h;517
ESBLY;87116327;Samedi;2015.0;2015-03-28;P;De 10h à 16h;658
NOGENT L'ARTAUD CHARLY;87116566;JOB;2015.0;2015-03-31;P;De 6h à 10h;298
NANTEUIL SAACY;87116558;JOB;2015.0;2015-03-31;P;De 16h à 20h;53
NANGIS;87116095;JOB;2015.0;2015-03-31;P;De 10h à 16h;248
PARIS EST;87113001;JOB;2015.0;2015-03-31;P;Après 20h;4332
PROVINS;87116160;JOB;2015.0;2015-03-31;P;Après 20h;8
PROVINS;87116160;JOB;2015.0;2015-03-31;P;Avant 6h;161
GUERARD LA CELLE SUR MORIN;87116269;Dimanche;2015.0;2015-03-29;P;De 10h à 16h;22
MONTGEROULT COURCELLES;87381160;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;1
SANTEUIL LE PERCHAY;87381186;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;3
PARIS SAINT-LAZARE;87384008;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;1638
PARIS SAINT-LAZARE;87384008;Dimanche;2018.0;2018-10-14;J;De 6h à 10h;1115
THUN LE PARADIS;87381822;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;42
PARIS SAINT-LAZARE;87384008;Dimanche;2016.0;2016-11-20;J;Avant 6h;0
THUN LE PARADIS;87381822;Dimanche;2016.0;2016-11-20;J;Avant 6h;2
PONTOISE;87276139;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;134
MEULAN HARDRICOURT;87381830;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;211
SANTEUIL LE PERCHAY;87381186;Dimanche;2016.0;2016-11-20;J;Après 20h;1
MANTES STATION;87381590;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;86
MANTES LA JOLIE;87381509;Dimanche;2016.0;2016-11-20;J;Avant 6h;165
MAURECOURT;87381483;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;164
MANTES STATION;87381590;Dimanche;2016.0;2016-11-20;J;Avant 6h;7
PONTOISE;87276139;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;455
LIMAY;87381582;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;201
POISSY;87386573;Dimanche;2016.0;2016-11-20;J;Après 20h;257
LIMAY;87381582;Dimanche;2016.0;2016-11-20;J;Après 20h;11
ERMONT EAUBONNE;87276055;Dimanche;2018.0;2018-10-14;J;Après 20h;590
ASNIERES SUR SEINE;87381137;JOB;2018.0;2018-10-11;J;Avant 6h;44
GARGENVILLE;87381566;Dimanche;2016.0;2016-11-20;J;Après 20h;10
GISORS;87381244;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;106
GISORS;87381244;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;91
SAINT-OUEN L'AUMONE LIESSE;87337980;Dimanche;2018.0;2018-10-14;H;De 10h à 16h;276
SAINT-OUEN L'AUMONE LIESSE;87337980;Samedi;2018.0;2018-10-13;H;De 10h à 16h;383
SAINT-LEU LA FORET;87276600;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;395
L'ISLE ADAM PARMAIN;87276527;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;293
SARCELLES SAINT-BRICE;87276386;Samedi;2018.0;2018-10-13;H;Avant 6h;98
PRESLES COURCELLES;87276501;Dimanche;2018.0;2018-10-14;H;Avant 6h;3
VIARMES;87276568;Samedi;2018.0;2018-10-13;H;De 6h à 10h;41
GISORS;87381244;JOB;2018.0;2018-01-23;J;De 16h à 20h;75
VIARMES;87276568;Samedi;2018.0;2018-10-13;H;Après 20h;16
HERBLAY;87381889;JOB;2018.0;2018-01-23;J;Avant 6h;128
